date;births
1971-10-31;2010
1971-11-01;1975
1971-11-02;2208
1971-11-03;2265
1971-11-04;2240
1971-11-05;2325
1971-11-06;2349
1971-11-07;2139
1971-11-08;2324
1971-11-09;2409
1971-11-10;2262
1971-11-11;2166
1971-11-12;2287
1971-11-13;2372
1971-11-14;2019
1971-11-15;2337
1971-11-16;2373
1971-11-17;2255
1971-11-18;2298
1971-11-19;2237
1971-11-20;2250
1971-11-21;2202
1971-11-22;2324
1971-11-23;2359
1971-11-24;2261
1971-11-25;2293
1971-11-26;2198
1971-11-27;2356
1971-11-28;2135
1971-11-29;2236
1971-11-30;2284
1971-12-01;2292
1971-12-02;2306
1971-12-03;2354
1971-12-04;2265
1971-12-05;2128
1971-12-06;2368
1971-12-07;2210
1971-12-08;2389
1971-12-09;2363
1971-12-10;2296
1971-12-11;2306
1971-12-12;2121
1971-12-13;2304
1971-12-14;2329
1971-12-15;2423
1971-12-16;2355
1971-12-17;2289
1971-12-18;2255
1971-12-19;2147
1971-12-20;2393
1971-12-21;2293
1971-12-22;2273
1971-12-23;2294
1971-12-24;2214
1971-12-25;2013
1971-12-26;2137
1971-12-27;2310
1971-12-28;2368
1971-12-29;2423
1971-12-30;2353
1971-12-31;2180
1972-01-01;2051
1972-01-02;2226
1972-01-03;2338
1972-01-04;2543
1972-01-05;2454
1972-01-06;2467
1972-01-07;2283
1972-01-08;2487
1972-01-09;2251
1972-01-10;2527
1972-01-11;2463
1972-01-12;2438
1972-01-13;2347
1972-01-14;2444
1972-01-15;2361
1972-01-16;2226
1972-01-17;2421
1972-01-18;2479
1972-01-19;2413
1972-01-20;2454
1972-01-21;2411
1972-01-22;2380
1972-01-23;2104
1972-01-24;2336
1972-01-25;2398
1972-01-26;2424
1972-01-27;2308
1972-01-28;2367
1972-01-29;2322
1972-01-30;2164
1972-01-31;2458
1972-02-01;2451
1972-02-02;2418
1972-02-03;2319
1972-02-04;2372
1972-02-05;2404
1972-02-06;2192
1972-02-07;2434
1972-02-08;2454
1972-02-09;2404
1972-02-10;2420
1972-02-11;2344
1972-02-12;2444
1972-02-13;2192
1972-02-14;2379
1972-02-15;2443
1972-02-16;2340
1972-02-17;2358
1972-02-18;2459
1972-02-19;2424
1972-02-20;2239
1972-02-21;2455
1972-02-22;2434
1972-02-23;2310
1972-02-24;2417
1972-02-25;2478
1972-02-26;2356
1972-02-27;2205
1972-02-28;2478
1972-02-29;2460
1972-03-01;2488
1972-03-02;2483
1972-03-03;2400
1972-03-04;2380
1972-03-05;2265
1972-03-06;2552
1972-03-07;2502
1972-03-08;2430
1972-03-09;2331
1972-03-10;2500
1972-03-11;2372
1972-03-12;2204
1972-03-13;2432
1972-03-14;2508
1972-03-15;2508
1972-03-16;2528
1972-03-17;2493
1972-03-18;2485
1972-03-19;2315
1972-03-20;2494
1972-03-21;2526
1972-03-22;2544
1972-03-23;2478
1972-03-24;2530
1972-03-25;2472
1972-03-26;2343
1972-03-27;2487
1972-03-28;2582
1972-03-29;2411
1972-03-30;2543
1972-03-31;2488
1972-04-01;2432
1972-04-02;2409
1972-04-03;2354
1972-04-04;2534
1972-04-05;2585
1972-04-06;2522
1972-04-07;2555
1972-04-08;2539
1972-04-09;2271
1972-04-10;2543
1972-04-11;2542
1972-04-12;2501
1972-04-13;2477
1972-04-14;2581
1972-04-15;2617
1972-04-16;2340
1972-04-17;2591
1972-04-18;2486
1972-04-19;2440
1972-04-20;2591
1972-04-21;2499
1972-04-22;2544
1972-04-23;2373
1972-04-24;2638
1972-04-25;2595
1972-04-26;2499
1972-04-27;2683
1972-04-28;2619
1972-04-29;2573
1972-04-30;2458
1972-05-01;2579
1972-05-02;2662
1972-05-03;2730
1972-05-04;2622
1972-05-05;2655
1972-05-06;2603
1972-05-07;2385
1972-05-08;2598
1972-05-09;2669
1972-05-10;2590
1972-05-11;2357
1972-05-12;2565
1972-05-13;2586
1972-05-14;2424
1972-05-15;2739
1972-05-16;2651
1972-05-17;2625
1972-05-18;2591
1972-05-19;2642
1972-05-20;2701
1972-05-21;2412
1972-05-22;2396
1972-05-23;2658
1972-05-24;2589
1972-05-25;2588
1972-05-26;2539
1972-05-27;2530
1972-05-28;2340
1972-05-29;2613
1972-05-30;2645
1972-05-31;2459
1972-06-01;2510
1972-06-02;2559
1972-06-03;2546
1972-06-04;2320
1972-06-05;2601
1972-06-06;2548
1972-06-07;2486
1972-06-08;2510
1972-06-09;2503
1972-06-10;2588
1972-06-11;2323
1972-06-12;2512
1972-06-13;2487
1972-06-14;2583
1972-06-15;2550
1972-06-16;2584
1972-06-17;2456
1972-06-18;2440
1972-06-19;2562
1972-06-20;2608
1972-06-21;2579
1972-06-22;2629
1972-06-23;2496
1972-06-24;2585
1972-06-25;2378
1972-06-26;2656
1972-06-27;2699
1972-06-28;2528
1972-06-29;2427
1972-06-30;2445
1972-07-01;2451
1972-07-02;2418
1972-07-03;2373
1972-07-04;2575
1972-07-05;2570
1972-07-06;2554
1972-07-07;2553
1972-07-08;2588
1972-07-09;2447
1972-07-10;2382
1972-07-11;2368
1972-07-12;2545
1972-07-13;2565
1972-07-14;2277
1972-07-15;2482
1972-07-16;2304
1972-07-17;2578
1972-07-18;2617
1972-07-19;2589
1972-07-20;2448
1972-07-21;2473
1972-07-22;2448
1972-07-23;2339
1972-07-24;2440
1972-07-25;2568
1972-07-26;2436
1972-07-27;2420
1972-07-28;2334
1972-07-29;2353
1972-07-30;2256
1972-07-31;2448
1972-08-01;2440
1972-08-02;2382
1972-08-03;2389
1972-08-04;2403
1972-08-05;2385
1972-08-06;2266
1972-08-07;2502
1972-08-08;2402
1972-08-09;2373
1972-08-10;2349
1972-08-11;2358
1972-08-12;2469
1972-08-13;2155
1972-08-14;2306
1972-08-15;2162
1972-08-16;2232
1972-08-17;2296
1972-08-18;2286
1972-08-19;2222
1972-08-20;2103
1972-08-21;2273
1972-08-22;2386
1972-08-23;2284
1972-08-24;2368
1972-08-25;2368
1972-08-26;2448
1972-08-27;2286
1972-08-28;2327
1972-08-29;2315
1972-08-30;2305
1972-08-31;2242
1972-09-01;2246
1972-09-02;2305
1972-09-03;2140
1972-09-04;2236
1972-09-05;2327
1972-09-06;2396
1972-09-07;2315
1972-09-08;2371
1972-09-09;2369
1972-09-10;2195
1972-09-11;2272
1972-09-12;2288
1972-09-13;2311
1972-09-14;2405
1972-09-15;2306
1972-09-16;2316
1972-09-17;2120
1972-09-18;2334
1972-09-19;2364
1972-09-20;2344
1972-09-21;2507
1972-09-22;2381
1972-09-23;2479
1972-09-24;2302
1972-09-25;2384
1972-09-26;2473
1972-09-27;2431
1972-09-28;2365
1972-09-29;2369
1972-09-30;2286
1972-10-01;2251
1972-10-02;2514
1972-10-03;2388
1972-10-04;2350
1972-10-05;2255
1972-10-06;2360
1972-10-07;2346
1972-10-08;2132
1972-10-09;2385
1972-10-10;2266
1972-10-11;2227
1972-10-12;2208
1972-10-13;2271
1972-10-14;2154
1972-10-15;2060
1972-10-16;2228
1972-10-17;2193
1972-10-18;2151
1972-10-19;2218
1972-10-20;2249
1972-10-21;2238
1972-10-22;2154
1972-10-23;2297
1972-10-24;2260
1972-10-25;2314
1972-10-26;2325
1972-10-27;2305
1972-10-28;2269
1972-10-29;2040
1972-10-30;2185
1972-10-31;2280
1972-11-01;2106
1972-11-02;2286
1972-11-03;2225
1972-11-04;2284
1972-11-05;2038
1972-11-06;2219
1972-11-07;2362
1972-11-08;2323
1972-11-09;2279
1972-11-10;2366
1972-11-11;2104
1972-11-12;2035
1972-11-13;2302
1972-11-14;2291
1972-11-15;2295
1972-11-16;2281
1972-11-17;2337
1972-11-18;2392
1972-11-19;2071
1972-11-20;2352
1972-11-21;2354
1972-11-22;2350
1972-11-23;2299
1972-11-24;2213
1972-11-25;2195
1972-11-26;1987
1972-11-27;2298
1972-11-28;2337
1972-11-29;2244
1972-11-30;2256
1972-12-01;2405
1972-12-02;2294
1972-12-03;2236
1972-12-04;2337
1972-12-05;2338
1972-12-06;2448
1972-12-07;2298
1972-12-08;2341
1972-12-09;2381
1972-12-10;2110
1972-12-11;2349
1972-12-12;2375
1972-12-13;2381
1972-12-14;2375
1972-12-15;2376
1972-12-16;2312
1972-12-17;2185
1972-12-18;2500
1972-12-19;2355
1972-12-20;2341
1972-12-21;2341
1972-12-22;2350
1972-12-23;2346
1972-12-24;2305
1972-12-25;2151
1972-12-26;2422
1972-12-27;2650
1972-12-28;2550
1972-12-29;2433
1972-12-30;2308
1972-12-31;2007
1973-01-01;2177
1973-01-02;2418
1973-01-03;2382
1973-01-04;2431
1973-01-05;2391
1973-01-06;2314
1973-01-07;2094
1973-01-08;2281
1973-01-09;2327
1973-01-10;2350
1973-01-11;2312
1973-01-12;2351
1973-01-13;2341
1973-01-14;2225
1973-01-15;2405
1973-01-16;2420
1973-01-17;2367
1973-01-18;2432
1973-01-19;2335
1973-01-20;2390
1973-01-21;2219
1973-01-22;2429
1973-01-23;2343
1973-01-24;2319
1973-01-25;2397
1973-01-26;2429
1973-01-27;2418
1973-01-28;2248
1973-01-29;2474
1973-01-30;2509
1973-01-31;2368
1973-02-01;2357
1973-02-02;2372
1973-02-03;2294
1973-02-04;2201
1973-02-05;2325
1973-02-06;2426
1973-02-07;2485
1973-02-08;2378
1973-02-09;2476
1973-02-10;2455
1973-02-11;2167
1973-02-12;2428
1973-02-13;2417
1973-02-14;2364
1973-02-15;2434
1973-02-16;2352
1973-02-17;2343
1973-02-18;2214
1973-02-19;2428
1973-02-20;2464
1973-02-21;2428
1973-02-22;2313
1973-02-23;2450
1973-02-24;2360
1973-02-25;2230
1973-02-26;2413
1973-02-27;2350
1973-02-28;2382
1973-03-01;2432
1973-03-02;2362
1973-03-03;2437
1973-03-04;2309
1973-03-05;2434
1973-03-06;2545
1973-03-07;2371
1973-03-08;2432
1973-03-09;2443
1973-03-10;2432
1973-03-11;2214
1973-03-12;2446
1973-03-13;2537
1973-03-14;2388
1973-03-15;2534
1973-03-16;2485
1973-03-17;2391
1973-03-18;2306
1973-03-19;2564
1973-03-20;2605
1973-03-21;2473
1973-03-22;2495
1973-03-23;2561
1973-03-24;2428
1973-03-25;2358
1973-03-26;2654
1973-03-27;2470
1973-03-28;2549
1973-03-29;2524
1973-03-30;2552
1973-03-31;2473
1973-04-01;2250
1973-04-02;2503
1973-04-03;2532
1973-04-04;2538
1973-04-05;2690
1973-04-06;2620
1973-04-07;2607
1973-04-08;2384
1973-04-09;2652
1973-04-10;2692
1973-04-11;2581
1973-04-12;2692
1973-04-13;2649
1973-04-14;2584
1973-04-15;2347
1973-04-16;2590
1973-04-17;2708
1973-04-18;2601
1973-04-19;2578
1973-04-20;2621
1973-04-21;2453
1973-04-22;2329
1973-04-23;2334
1973-04-24;2633
1973-04-25;2652
1973-04-26;2627
1973-04-27;2700
1973-04-28;2663
1973-04-29;2447
1973-04-30;2669
1973-05-01;2497
1973-05-02;2657
1973-05-03;2800
1973-05-04;2830
1973-05-05;2651
1973-05-06;2373
1973-05-07;2524
1973-05-08;2746
1973-05-09;2588
1973-05-10;2707
1973-05-11;2699
1973-05-12;2636
1973-05-13;2411
1973-05-14;2648
1973-05-15;2795
1973-05-16;2678
1973-05-17;2679
1973-05-18;2781
1973-05-19;2653
1973-05-20;2346
1973-05-21;2658
1973-05-22;2616
1973-05-23;2574
1973-05-24;2615
1973-05-25;2555
1973-05-26;2680
1973-05-27;2369
1973-05-28;2648
1973-05-29;2522
1973-05-30;2520
1973-05-31;2399
1973-06-01;2562
1973-06-02;2434
1973-06-03;2146
1973-06-04;2498
1973-06-05;2590
1973-06-06;2480
1973-06-07;2592
1973-06-08;2614
1973-06-09;2377
1973-06-10;2393
1973-06-11;2264
1973-06-12;2572
1973-06-13;2630
1973-06-14;2485
1973-06-15;2574
1973-06-16;2509
1973-06-17;2396
1973-06-18;2527
1973-06-19;2610
1973-06-20;2559
1973-06-21;2468
1973-06-22;2465
1973-06-23;2424
1973-06-24;2317
1973-06-25;2496
1973-06-26;2652
1973-06-27;2706
1973-06-28;2559
1973-06-29;2509
1973-06-30;2304
1973-07-01;2342
1973-07-02;2589
1973-07-03;2663
1973-07-04;2582
1973-07-05;2650
1973-07-06;2523
1973-07-07;2423
1973-07-08;2192
1973-07-09;2379
1973-07-10;2612
1973-07-11;2490
1973-07-12;2537
1973-07-13;2389
1973-07-14;2274
1973-07-15;2158
1973-07-16;2417
1973-07-17;2508
1973-07-18;2446
1973-07-19;2332
1973-07-20;2310
1973-07-21;2407
1973-07-22;2194
1973-07-23;2411
1973-07-24;2480
1973-07-25;2368
1973-07-26;2452
1973-07-27;2486
1973-07-28;2293
1973-07-29;2176
1973-07-30;2367
1973-07-31;2398
1973-08-01;2469
1973-08-02;2444
1973-08-03;2438
1973-08-04;2256
1973-08-05;2122
1973-08-06;2300
1973-08-07;2414
1973-08-08;2243
1973-08-09;2267
1973-08-10;2412
1973-08-11;2397
1973-08-12;2249
1973-08-13;2294
1973-08-14;2473
1973-08-15;2163
1973-08-16;2248
1973-08-17;2300
1973-08-18;2296
1973-08-19;2010
1973-08-20;2185
1973-08-21;2246
1973-08-22;2300
1973-08-23;2136
1973-08-24;2267
1973-08-25;2187
1973-08-26;1950
1973-08-27;2091
1973-08-28;2276
1973-08-29;2161
1973-08-30;2191
1973-08-31;2169
1973-09-01;2073
1973-09-02;2031
1973-09-03;2171
1973-09-04;2370
1973-09-05;2311
1973-09-06;2289
1973-09-07;2254
1973-09-08;2212
1973-09-09;2117
1973-09-10;2291
1973-09-11;2259
1973-09-12;2142
1973-09-13;2330
1973-09-14;2197
1973-09-15;2320
1973-09-16;1980
1973-09-17;2238
1973-09-18;2295
1973-09-19;2209
1973-09-20;2286
1973-09-21;2419
1973-09-22;2177
1973-09-23;2091
1973-09-24;2239
1973-09-25;2311
1973-09-26;2324
1973-09-27;2290
1973-09-28;2295
1973-09-29;2167
1973-09-30;2008
1973-10-01;2177
1973-10-02;2368
1973-10-03;2252
1973-10-04;2197
1973-10-05;2231
1973-10-06;2169
1973-10-07;1979
1973-10-08;2156
1973-10-09;2189
1973-10-10;2260
1973-10-11;2193
1973-10-12;2095
1973-10-13;2111
1973-10-14;1985
1973-10-15;2241
1973-10-16;2251
1973-10-17;2218
1973-10-18;2055
1973-10-19;2103
1973-10-20;2077
1973-10-21;1993
1973-10-22;2152
1973-10-23;2105
1973-10-24;2071
1973-10-25;2165
1973-10-26;2032
1973-10-27;2039
1973-10-28;1931
1973-10-29;2123
1973-10-30;2140
1973-10-31;2113
1973-11-01;1957
1973-11-02;2120
1973-11-03;2145
1973-11-04;1947
1973-11-05;2258
1973-11-06;2191
1973-11-07;2209
1973-11-08;2164
1973-11-09;2226
1973-11-10;2210
1973-11-11;2016
1973-11-12;2176
1973-11-13;2172
1973-11-14;2219
1973-11-15;2196
1973-11-16;2189
1973-11-17;2085
1973-11-18;1823
1973-11-19;2124
1973-11-20;2152
1973-11-21;2109
1973-11-22;2254
1973-11-23;2172
1973-11-24;2223
1973-11-25;1951
1973-11-26;2284
1973-11-27;2258
1973-11-28;2116
1973-11-29;2155
1973-11-30;2241
1973-12-01;2235
1973-12-02;1993
1973-12-03;2211
1973-12-04;2169
1973-12-05;2237
1973-12-06;2272
1973-12-07;2375
1973-12-08;2130
1973-12-09;2021
1973-12-10;2186
1973-12-11;2233
1973-12-12;2261
1973-12-13;2160
1973-12-14;2370
1973-12-15;2210
1973-12-16;2013
1973-12-17;2321
1973-12-18;2277
1973-12-19;2164
1973-12-20;2263
1973-12-21;2233
1973-12-22;2157
1973-12-23;2018
1973-12-24;2098
1973-12-25;1853
1973-12-26;2173
1973-12-27;2221
1973-12-28;2312
1973-12-29;2137
1973-12-30;1919
1973-12-31;2054
1974-01-01;1819
1974-01-02;2144
1974-01-03;2316
1974-01-04;2366
1974-01-05;2201
1974-01-06;2027
1974-01-07;2290
1974-01-08;2180
1974-01-09;2217
1974-01-10;2319
1974-01-11;2198
1974-01-12;2192
1974-01-13;2065
1974-01-14;2221
1974-01-15;2327
1974-01-16;2244
1974-01-17;2219
1974-01-18;2158
1974-01-19;2176
1974-01-20;2172
1974-01-21;2144
1974-01-22;2227
1974-01-23;2281
1974-01-24;2243
1974-01-25;2312
1974-01-26;2215
1974-01-27;2129
1974-01-28;2251
1974-01-29;2249
1974-01-30;2140
1974-01-31;2167
1974-02-01;2179
1974-02-02;2149
1974-02-03;1864
1974-02-04;2080
1974-02-05;2224
1974-02-06;2279
1974-02-07;2133
1974-02-08;2065
1974-02-09;2099
1974-02-10;2055
1974-02-11;2229
1974-02-12;2289
1974-02-13;2186
1974-02-14;2246
1974-02-15;2138
1974-02-16;2172
1974-02-17;2116
1974-02-18;2261
1974-02-19;2202
1974-02-20;2173
1974-02-21;2157
1974-02-22;2318
1974-02-23;2234
1974-02-24;2052
1974-02-25;2156
1974-02-26;2207
1974-02-27;2237
1974-02-28;2224
1974-03-01;2265
1974-03-02;2289
1974-03-03;2082
1974-03-04;2236
1974-03-05;2283
1974-03-06;2267
1974-03-07;2237
1974-03-08;2234
1974-03-09;2271
1974-03-10;2079
1974-03-11;2337
1974-03-12;2383
1974-03-13;2217
1974-03-14;2272
1974-03-15;2252
1974-03-16;2260
1974-03-17;2061
1974-03-18;2433
1974-03-19;2407
1974-03-20;2272
1974-03-21;2250
1974-03-22;2299
1974-03-23;2235
1974-03-24;2043
1974-03-25;2265
1974-03-26;2268
1974-03-27;2235
1974-03-28;2254
1974-03-29;2213
1974-03-30;2170
1974-03-31;2005
1974-04-01;2242
1974-04-02;2287
1974-04-03;2355
1974-04-04;2355
1974-04-05;2269
1974-04-06;2283
1974-04-07;2113
1974-04-08;2330
1974-04-09;2320
1974-04-10;2387
1974-04-11;2400
1974-04-12;2327
1974-04-13;2329
1974-04-14;2173
1974-04-15;2015
1974-04-16;2273
1974-04-17;2371
1974-04-18;2324
1974-04-19;2479
1974-04-20;2346
1974-04-21;2116
1974-04-22;2300
1974-04-23;2472
1974-04-24;2437
1974-04-25;2379
1974-04-26;2481
1974-04-27;2379
1974-04-28;2289
1974-04-29;2544
1974-04-30;2535
1974-05-01;2321
1974-05-02;2517
1974-05-03;2546
1974-05-04;2458
1974-05-05;2361
1974-05-06;2536
1974-05-07;2483
1974-05-08;2356
1974-05-09;2415
1974-05-10;2559
1974-05-11;2475
1974-05-12;2204
1974-05-13;2417
1974-05-14;2497
1974-05-15;2492
1974-05-16;2348
1974-05-17;2527
1974-05-18;2366
1974-05-19;2271
1974-05-20;2346
1974-05-21;2494
1974-05-22;2489
1974-05-23;2140
1974-05-24;2256
1974-05-25;2273
1974-05-26;2086
1974-05-27;2372
1974-05-28;2407
1974-05-29;2207
1974-05-30;2275
1974-05-31;2436
1974-06-01;2172
1974-06-02;1997
1974-06-03;2085
1974-06-04;2295
1974-06-05;2383
1974-06-06;2361
1974-06-07;2201
1974-06-08;2212
1974-06-09;2061
1974-06-10;2210
1974-06-11;2272
1974-06-12;2267
1974-06-13;2321
1974-06-14;2254
1974-06-15;2259
1974-06-16;2049
1974-06-17;2340
1974-06-18;2270
1974-06-19;2247
1974-06-20;2314
1974-06-21;2373
1974-06-22;2313
1974-06-23;2168
1974-06-24;2213
1974-06-25;2259
1974-06-26;2434
1974-06-27;2324
1974-06-28;2264
1974-06-29;2138
1974-06-30;1922
1974-07-01;2172
1974-07-02;2300
1974-07-03;2446
1974-07-04;2284
1974-07-05;2189
1974-07-06;2226
1974-07-07;2023
1974-07-08;2233
1974-07-09;2508
1974-07-10;2331
1974-07-11;2246
1974-07-12;2445
1974-07-13;2240
1974-07-14;2042
1974-07-15;2110
1974-07-16;2353
1974-07-17;2201
1974-07-18;2202
1974-07-19;2260
1974-07-20;2191
1974-07-21;2118
1974-07-22;2317
1974-07-23;2342
1974-07-24;2432
1974-07-25;2243
1974-07-26;2276
1974-07-27;2302
1974-07-28;2188
1974-07-29;2347
1974-07-30;2433
1974-07-31;2276
1974-08-01;2328
1974-08-02;2229
1974-08-03;2242
1974-08-04;2137
1974-08-05;2132
1974-08-06;2181
1974-08-07;2249
1974-08-08;2336
1974-08-09;2139
1974-08-10;2104
1974-08-11;1942
1974-08-12;2151
1974-08-13;2292
1974-08-14;2393
1974-08-15;2199
1974-08-16;2294
1974-08-17;2344
1974-08-18;2037
1974-08-19;2115
1974-08-20;2194
1974-08-21;2204
1974-08-22;2119
1974-08-23;2217
1974-08-24;2167
1974-08-25;2037
1974-08-26;2107
1974-08-27;2069
1974-08-28;2065
1974-08-29;2169
1974-08-30;2203
1974-08-31;2153
1974-09-01;2030
1974-09-02;2075
1974-09-03;2240
1974-09-04;2165
1974-09-05;2294
1974-09-06;2243
1974-09-07;2109
1974-09-08;1975
1974-09-09;2207
1974-09-10;2213
1974-09-11;2104
1974-09-12;2197
1974-09-13;2265
1974-09-14;2134
1974-09-15;2060
1974-09-16;2260
1974-09-17;2229
1974-09-18;2264
1974-09-19;2173
1974-09-20;2203
1974-09-21;2228
1974-09-22;1984
1974-09-23;2288
1974-09-24;2259
1974-09-25;2245
1974-09-26;2282
1974-09-27;2254
1974-09-28;2218
1974-09-29;2071
1974-09-30;2180
1974-10-01;2216
1974-10-02;2319
1974-10-03;2251
1974-10-04;2271
1974-10-05;2168
1974-10-06;1989
1974-10-07;2144
1974-10-08;2300
1974-10-09;2151
1974-10-10;2132
1974-10-11;2123
1974-10-12;2080
1974-10-13;1889
1974-10-14;2091
1974-10-15;2143
1974-10-16;2025
1974-10-17;1994
1974-10-18;2173
1974-10-19;2060
1974-10-20;1898
1974-10-21;2146
1974-10-22;2137
1974-10-23;2137
1974-10-24;2086
1974-10-25;2085
1974-10-26;1992
1974-10-27;1861
1974-10-28;2073
1974-10-29;2053
1974-10-30;2084
1974-10-31;2095
1974-11-01;1797
1974-11-02;1974
1974-11-03;1799
1974-11-04;2141
1974-11-05;2156
1974-11-06;2020
1974-11-07;1947
1974-11-08;2145
1974-11-09;2063
1974-11-10;1844
1974-11-11;1838
1974-11-12;2059
1974-11-13;2123
1974-11-14;2191
1974-11-15;2143
1974-11-16;2114
1974-11-17;1863
1974-11-18;2046
1974-11-19;2037
1974-11-20;2006
1974-11-21;2075
1974-11-22;2052
1974-11-23;2076
1974-11-24;1817
1974-11-25;1918
1974-11-26;2076
1974-11-27;2054
1974-11-28;2091
1974-11-29;2064
1974-11-30;2036
1974-12-01;1915
1974-12-02;1970
1974-12-03;2031
1974-12-04;2062
1974-12-05;2091
1974-12-06;2097
1974-12-07;1987
1974-12-08;1901
1974-12-09;2152
1974-12-10;2201
1974-12-11;2092
1974-12-12;2063
1974-12-13;2119
1974-12-14;2019
1974-12-15;1876
1974-12-16;2172
1974-12-17;2090
1974-12-18;2063
1974-12-19;2103
1974-12-20;2086
1974-12-21;2049
1974-12-22;1874
1974-12-23;2011
1974-12-24;1984
1974-12-25;1804
1974-12-26;2037
1974-12-27;2146
1974-12-28;2124
1974-12-29;1990
1974-12-30;2068
1974-12-31;1912
1975-01-01;1811
1975-01-02;1941
1975-01-03;2068
1975-01-04;2048
1975-01-05;1834
1975-01-06;1985
1975-01-07;1983
1975-01-08;2025
1975-01-09;2070
1975-01-10;1995
1975-01-11;2080
1975-01-12;1813
1975-01-13;1984
1975-01-14;2055
1975-01-15;2059
1975-01-16;2092
1975-01-17;2118
1975-01-18;1999
1975-01-19;1871
1975-01-20;1996
1975-01-21;2196
1975-01-22;2080
1975-01-23;2045
1975-01-24;2161
1975-01-25;2022
1975-01-26;1873
1975-01-27;2172
1975-01-28;2084
1975-01-29;2065
1975-01-30;2033
1975-01-31;2042
1975-02-01;1934
1975-02-02;1788
1975-02-03;2009
1975-02-04;2163
1975-02-05;2075
1975-02-06;2029
1975-02-07;2156
1975-02-08;2048
1975-02-09;1901
1975-02-10;2075
1975-02-11;2131
1975-02-12;2117
1975-02-13;2051
1975-02-14;2098
1975-02-15;2080
1975-02-16;1930
1975-02-17;2123
1975-02-18;2218
1975-02-19;2162
1975-02-20;2173
1975-02-21;2135
1975-02-22;2106
1975-02-23;1936
1975-02-24;2116
1975-02-25;2126
1975-02-26;2074
1975-02-27;2146
1975-02-28;2162
1975-03-01;2163
1975-03-02;1968
1975-03-03;2187
1975-03-04;2239
1975-03-05;2284
1975-03-06;2153
1975-03-07;2049
1975-03-08;2144
1975-03-09;2026
1975-03-10;2195
1975-03-11;2234
1975-03-12;2181
1975-03-13;2168
1975-03-14;2181
1975-03-15;2158
1975-03-16;1866
1975-03-17;2159
1975-03-18;2142
1975-03-19;2098
1975-03-20;2133
1975-03-21;2302
1975-03-22;2151
1975-03-23;1924
1975-03-24;2112
1975-03-25;2241
1975-03-26;2195
1975-03-27;2217
1975-03-28;2185
1975-03-29;2121
1975-03-30;1888
1975-03-31;1817
1975-04-01;2081
1975-04-02;2207
1975-04-03;2169
1975-04-04;2217
1975-04-05;2232
1975-04-06;2008
1975-04-07;2235
1975-04-08;2298
1975-04-09;2249
1975-04-10;2347
1975-04-11;2264
1975-04-12;2275
1975-04-13;2103
1975-04-14;2312
1975-04-15;2431
1975-04-16;2326
1975-04-17;2248
1975-04-18;2283
1975-04-19;2309
1975-04-20;2095
1975-04-21;2290
1975-04-22;2511
1975-04-23;2441
1975-04-24;2338
1975-04-25;2303
1975-04-26;2314
1975-04-27;2085
1975-04-28;2423
1975-04-29;2529
1975-04-30;2432
1975-05-01;2146
1975-05-02;2387
1975-05-03;2369
1975-05-04;2063
1975-05-05;2395
1975-05-06;2506
1975-05-07;2459
1975-05-08;2322
1975-05-09;2384
1975-05-10;2340
1975-05-11;2135
1975-05-12;2330
1975-05-13;2499
1975-05-14;2394
1975-05-15;2443
1975-05-16;2490
1975-05-17;2401
1975-05-18;2175
1975-05-19;2231
1975-05-20;2449
1975-05-21;2467
1975-05-22;2367
1975-05-23;2242
1975-05-24;2233
1975-05-25;2150
1975-05-26;2291
1975-05-27;2276
1975-05-28;2220
1975-05-29;2270
1975-05-30;2294
1975-05-31;2166
1975-06-01;2014
1975-06-02;2155
1975-06-03;2220
1975-06-04;2095
1975-06-05;2116
1975-06-06;2297
1975-06-07;2245
1975-06-08;2015
1975-06-09;2288
1975-06-10;2305
1975-06-11;2333
1975-06-12;2248
1975-06-13;2338
1975-06-14;2243
1975-06-15;2106
1975-06-16;2115
1975-06-17;2166
1975-06-18;2062
1975-06-19;2188
1975-06-20;2219
1975-06-21;2133
1975-06-22;1906
1975-06-23;2196
1975-06-24;2200
1975-06-25;2251
1975-06-26;2266
1975-06-27;2223
1975-06-28;2244
1975-06-29;1868
1975-06-30;2144
1975-07-01;2128
1975-07-02;2153
1975-07-03;2173
1975-07-04;2276
1975-07-05;2138
1975-07-06;1953
1975-07-07;2112
1975-07-08;2360
1975-07-09;2208
1975-07-10;2172
1975-07-11;2224
1975-07-12;2083
1975-07-13;1958
1975-07-14;2095
1975-07-15;2183
1975-07-16;2243
1975-07-17;2162
1975-07-18;2182
1975-07-19;2134
1975-07-20;1922
1975-07-21;2191
1975-07-22;2171
1975-07-23;2094
1975-07-24;2273
1975-07-25;2143
1975-07-26;2099
1975-07-27;2027
1975-07-28;2149
1975-07-29;2256
1975-07-30;2281
1975-07-31;2305
1975-08-01;2229
1975-08-02;2106
1975-08-03;1983
1975-08-04;2246
1975-08-05;2250
1975-08-06;2056
1975-08-07;2174
1975-08-08;2147
1975-08-09;1996
1975-08-10;1726
1975-08-11;1951
1975-08-12;1950
1975-08-13;1921
1975-08-14;2054
1975-08-15;1880
1975-08-16;1797
1975-08-17;1756
1975-08-18;1932
1975-08-19;2013
1975-08-20;1977
1975-08-21;1998
1975-08-22;1935
1975-08-23;1790
1975-08-24;1698
1975-08-25;1845
1975-08-26;1935
1975-08-27;1886
1975-08-28;1893
1975-08-29;1899
